location,date,variant,num_sequences,perc_sequences,num_sequences_total
Italy,2020-08-31,B.1.177,28,21.71,129
Italy,2020-08-31,Beta,0,0.0,129
Italy,2020-08-31,Alpha,0,0.0,129
Italy,2020-08-31,Gamma,0,0.0,129
Italy,2020-08-31,Delta,0,0.0,129
Italy,2020-08-31,Kappa,0,0.0,129
Italy,2020-08-31,Epsilon,0,0.0,129
Italy,2020-08-31,Eta,0,0.0,129
Italy,2020-08-31,Iota,0,0.0,129
Italy,2020-08-31,Lambda,0,0.0,129
Italy,2020-08-31,B.1.621,0,0.0,129
Italy,2020-08-31,S:677P.Pelican,,,129
Italy,2020-08-31,S:677H.Robin1,,,129
Italy,2020-08-31,others,85,65.88,129
Italy,2020-08-31,non_who,129,100.0,129
Italy,2020-09-14,B.1.160,6,4.38,137
Italy,2020-09-14,B.1.620,0,0.0,137
Italy,2020-09-14,B.1.258,0,0.0,137
Italy,2020-09-14,B.1.221,1,0.73,137
Italy,2020-09-14,B.1.1.302,,,137
Italy,2020-09-14,B.1.1.277,2,1.46,137
Italy,2020-09-14,B.1.1.519,0,0.0,137
Italy,2020-09-14,B.1.367,5,3.65,137
Italy,2020-09-14,B.1.177,63,45.99,137
Italy,2020-09-14,Beta,0,0.0,137
Italy,2020-09-14,Alpha,0,0.0,137
Italy,2020-09-14,Gamma,0,0.0,137
Italy,2020-09-14,Delta,0,0.0,137
Italy,2020-09-14,Kappa,0,0.0,137
Italy,2020-09-14,Epsilon,0,0.0,137
Italy,2020-09-14,Eta,0,0.0,137
Italy,2020-09-14,Iota,0,0.0,137
Italy,2020-09-14,Lambda,0,0.0,137
Italy,2020-09-14,B.1.621,0,0.0,137
Italy,2020-09-14,S:677P.Pelican,,,137
Italy,2020-09-14,S:677H.Robin1,,,137
Italy,2020-09-14,others,60,43.79,137
Italy,2020-09-14,non_who,137,100.0,137
Italy,2020-09-28,B.1.160,6,4.11,146
Italy,2020-09-28,B.1.620,0,0.0,146
Italy,2020-09-28,B.1.258,1,0.68,146
Italy,2020-09-28,B.1.221,1,0.68,146
Italy,2020-09-28,B.1.1.302,,,146
Italy,2020-09-28,B.1.1.277,1,0.68,146
Italy,2020-09-28,B.1.1.519,0,0.0,146
Italy,2020-09-28,B.1.367,3,2.05,146
Italy,2020-09-28,B.1.177,97,66.44,146
Italy,2020-09-28,Beta,0,0.0,146
Italy,2020-09-28,Alpha,0,0.0,146
Italy,2020-09-28,Gamma,0,0.0,146
Italy,2020-09-28,Delta,0,0.0,146
Italy,2020-09-28,Kappa,0,0.0,146
Italy,2020-09-28,Epsilon,0,0.0,146
Italy,2020-09-28,Eta,0,0.0,146
Italy,2020-09-28,Iota,0,0.0,146
Italy,2020-09-28,Lambda,0,0.0,146
Italy,2020-09-28,B.1.621,0,0.0,146
Italy,2020-09-28,S:677P.Pelican,,,146
Italy,2020-09-28,S:677H.Robin1,,,146
Italy,2020-09-28,others,37,25.36,146
Italy,2020-09-28,non_who,146,100.0,146
Italy,2020-10-12,B.1.160,2,2.13,94
Italy,2020-10-12,B.1.620,0,0.0,94
Italy,2020-10-12,B.1.258,5,5.32,94
Italy,2020-10-12,B.1.221,1,1.06,94
Italy,2020-10-12,B.1.1.302,,,94
Italy,2020-10-12,B.1.1.277,1,1.06,94
Italy,2020-10-12,B.1.1.519,0,0.0,94
Italy,2020-10-12,B.1.367,2,2.13,94
Italy,2020-10-12,B.1.177,46,48.94,94
Italy,2020-10-12,Beta,0,0.0,94
Italy,2020-10-12,Alpha,1,1.06,94
Italy,2020-10-12,Gamma,0,0.0,94
Italy,2020-10-12,Delta,0,0.0,94
Italy,2020-10-12,Kappa,0,0.0,94
Italy,2020-10-12,Epsilon,0,0.0,94
Italy,2020-10-12,Eta,0,0.0,94
Italy,2020-10-12,Iota,0,0.0,94
Italy,2020-10-12,Lambda,0,0.0,94
Italy,2020-10-12,B.1.621,0,0.0,94
Italy,2020-10-12,S:677P.Pelican,,,94
Italy,2020-10-12,S:677H.Robin1,,,94
Italy,2020-10-12,others,36,38.3,94
Italy,2020-10-12,non_who,93,98.94,94
Italy,2020-10-26,B.1.160,5,4.42,113
Italy,2020-10-26,B.1.620,0,0.0,113
Italy,2020-10-26,B.1.258,3,2.65,113
Italy,2020-10-26,B.1.221,1,0.88,113
Italy,2020-10-26,B.1.1.302,,,113
Italy,2020-10-26,B.1.1.277,1,0.88,113
Italy,2020-10-26,B.1.1.519,0,0.0,113
Italy,2020-10-26,B.1.367,0,0.0,113
Italy,2020-10-26,B.1.177,83,73.45,113
Italy,2020-10-26,Beta,0,0.0,113
Italy,2020-10-26,Alpha,3,2.65,113
Italy,2020-10-26,Gamma,0,0.0,113
Italy,2020-10-26,Delta,0,0.0,113
Italy,2020-10-26,Kappa,0,0.0,113
Italy,2020-10-26,Epsilon,0,0.0,113
Italy,2020-10-26,Eta,0,0.0,113
Italy,2020-10-26,Iota,0,0.0,113
Italy,2020-10-26,Lambda,0,0.0,113
Italy,2020-10-26,B.1.621,0,0.0,113
Italy,2020-10-26,S:677P.Pelican,,,113
Italy,2020-10-26,S:677H.Robin1,,,113
Italy,2020-10-26,others,17,15.07,113
Italy,2020-10-26,non_who,110,97.35,113
Italy,2020-11-09,B.1.160,45,12.1,372
Italy,2020-11-09,B.1.620,0,0.0,372
Italy,2020-11-09,B.1.258,32,8.6,372
Italy,2020-11-09,B.1.221,2,0.54,372
Italy,2020-11-09,B.1.1.302,,,372
Italy,2020-11-09,B.1.1.277,3,0.81,372
Italy,2020-11-09,B.1.1.519,0,0.0,372
Italy,2020-11-09,B.1.367,4,1.08,372
Italy,2020-11-09,B.1.177,203,54.57,372
Italy,2020-11-09,Beta,0,0.0,372
Italy,2020-11-09,Alpha,2,0.54,372
Italy,2020-11-09,Gamma,0,0.0,372
Italy,2020-11-09,Delta,0,0.0,372
Italy,2020-11-09,Kappa,0,0.0,372
Italy,2020-11-09,Epsilon,0,0.0,372
Italy,2020-11-09,Eta,0,0.0,372
Italy,2020-11-09,Iota,0,0.0,372
Italy,2020-11-09,Lambda,0,0.0,372
Italy,2020-11-09,B.1.621,0,0.0,372
Italy,2020-11-09,S:677P.Pelican,,,372
Italy,2020-11-09,S:677H.Robin1,,,372
Italy,2020-11-09,others,81,21.76,372
Italy,2020-11-09,non_who,370,99.46,372
Italy,2020-11-23,B.1.160,12,8.0,150
Italy,2020-11-23,B.1.620,0,0.0,150
Italy,2020-11-23,B.1.258,1,0.67,150
Italy,2020-11-23,B.1.221,0,0.0,150
Italy,2020-11-23,B.1.1.302,,,150
Italy,2020-11-23,B.1.1.277,0,0.0,150
Italy,2020-11-23,B.1.1.519,0,0.0,150
Italy,2020-11-23,B.1.367,3,2.0,150
Italy,2020-11-23,B.1.177,107,71.33,150
Italy,2020-11-23,Beta,0,0.0,150
Italy,2020-11-23,Alpha,2,1.33,150
Italy,2020-11-23,Gamma,0,0.0,150
Italy,2020-11-23,Delta,0,0.0,150
Italy,2020-11-23,Kappa,0,0.0,150
Italy,2020-11-23,Epsilon,0,0.0,150
Italy,2020-11-23,Eta,0,0.0,150
Italy,2020-11-23,Iota,0,0.0,150
Italy,2020-11-23,Lambda,0,0.0,150
Italy,2020-11-23,B.1.621,0,0.0,150
Italy,2020-11-23,S:677P.Pelican,,,150
Italy,2020-11-23,S:677H.Robin1,,,150
Italy,2020-11-23,others,25,16.67,150
Italy,2020-11-23,non_who,148,98.67,150
Italy,2020-12-07,B.1.160,12,6.19,194
Italy,2020-12-07,B.1.620,0,0.0,194
Italy,2020-12-07,B.1.258,6,3.09,194
Italy,2020-12-07,B.1.221,5,2.58,194
Italy,2020-12-07,B.1.1.302,,,194
Italy,2020-12-07,B.1.1.277,0,0.0,194
Italy,2020-12-07,B.1.1.519,0,0.0,194
Italy,2020-12-07,B.1.367,4,2.06,194
Italy,2020-12-07,B.1.177,136,70.1,194
Italy,2020-12-07,Beta,0,0.0,194
Italy,2020-12-07,Alpha,2,1.03,194
Italy,2020-12-07,Gamma,0,0.0,194
Italy,2020-12-07,Delta,0,0.0,194
Italy,2020-12-07,Kappa,0,0.0,194
Italy,2020-12-07,Epsilon,0,0.0,194
Italy,2020-12-07,Eta,0,0.0,194
Italy,2020-12-07,Iota,0,0.0,194
Italy,2020-12-07,Lambda,0,0.0,194
Italy,2020-12-07,B.1.621,0,0.0,194
Italy,2020-12-07,S:677P.Pelican,,,194
Italy,2020-12-07,S:677H.Robin1,,,194
Italy,2020-12-07,others,29,14.95,194
Italy,2020-12-07,non_who,192,98.97,194
Italy,2020-12-21,B.1.160,57,9.19,620
Italy,2020-12-21,B.1.620,0,0.0,620
Italy,2020-12-21,B.1.258,33,5.32,620
Italy,2020-12-21,B.1.221,24,3.87,620
Italy,2020-12-21,B.1.1.302,,,620
Italy,2020-12-21,B.1.1.277,0,0.0,620
Italy,2020-12-21,B.1.1.519,0,0.0,620
Italy,2020-12-21,B.1.367,6,0.97,620
Italy,2020-12-21,B.1.177,381,61.45,620
Italy,2020-12-21,Beta,0,0.0,620
Italy,2020-12-21,Alpha,30,4.84,620
Italy,2020-12-21,Gamma,0,0.0,620
Italy,2020-12-21,Delta,0,0.0,620
Italy,2020-12-21,Kappa,0,0.0,620
Italy,2020-12-21,Epsilon,0,0.0,620
Italy,2020-12-21,Eta,1,0.16,620
Italy,2020-12-21,Iota,0,0.0,620
Italy,2020-12-21,Lambda,0,0.0,620
Italy,2020-12-21,B.1.621,0,0.0,620
Italy,2020-12-21,S:677P.Pelican,,,620
Italy,2020-12-21,S:677H.Robin1,,,620
Italy,2020-12-21,others,88,14.2,620
Italy,2020-12-21,non_who,589,95.0,620
Italy,2021-01-04,B.1.160,32,4.98,642
Italy,2021-01-04,B.1.620,0,0.0,642
Italy,2021-01-04,B.1.258,40,6.23,642
Italy,2021-01-04,B.1.221,3,0.47,642
Italy,2021-01-04,B.1.1.302,,,642
Italy,2021-01-04,B.1.1.277,0,0.0,642
Italy,2021-01-04,B.1.1.519,0,0.0,642
Italy,2021-01-04,B.1.367,2,0.31,642
Italy,2021-01-04,B.1.177,386,60.12,642
Italy,2021-01-04,Beta,0,0.0,642
Italy,2021-01-04,Alpha,138,21.5,642
Italy,2021-01-04,Gamma,0,0.0,642
Italy,2021-01-04,Delta,0,0.0,642
Italy,2021-01-04,Kappa,0,0.0,642
Italy,2021-01-04,Epsilon,0,0.0,642
Italy,2021-01-04,Eta,0,0.0,642
Italy,2021-01-04,Iota,0,0.0,642
Italy,2021-01-04,Lambda,0,0.0,642
Italy,2021-01-04,B.1.621,0,0.0,642
Italy,2021-01-04,S:677P.Pelican,,,642
Italy,2021-01-04,S:677H.Robin1,,,642
Italy,2021-01-04,others,41,6.39,642
Italy,2021-01-04,non_who,504,78.5,642
Italy,2021-01-11,B.1.160,8,2.84,282
Italy,2021-01-11,B.1.620,0,0.0,282
Italy,2021-01-11,B.1.258,49,17.38,282
Italy,2021-01-11,B.1.221,3,1.06,282
Italy,2021-01-11,B.1.1.302,,,282
Italy,2021-01-11,B.1.1.277,0,0.0,282
Italy,2021-01-11,B.1.1.519,0,0.0,282
Italy,2021-01-11,B.1.367,1,0.35,282
Italy,2021-01-11,B.1.177,128,45.39,282
Italy,2021-01-11,Beta,0,0.0,282
Italy,2021-01-11,Alpha,79,28.01,282
Italy,2021-01-11,Gamma,3,1.06,282
Italy,2021-01-11,Delta,5,1.77,282
Italy,2021-01-11,Kappa,0,0.0,282
Italy,2021-01-11,Epsilon,0,0.0,282
Italy,2021-01-11,Eta,1,0.35,282
Italy,2021-01-11,Iota,0,0.0,282
Italy,2021-01-11,Lambda,0,0.0,282
Italy,2021-01-11,B.1.621,0,0.0,282
Italy,2021-01-11,S:677P.Pelican,,,282
Italy,2021-01-11,S:677H.Robin1,,,282
Italy,2021-01-11,others,5,1.79,282
Italy,2021-01-11,non_who,194,68.81,282
Italy,2021-01-25,B.1.160,20,2.11,948
Italy,2021-01-25,B.1.620,0,0.0,948
Italy,2021-01-25,B.1.258,159,16.77,948
Italy,2021-01-25,B.1.221,2,0.21,948
Italy,2021-01-25,B.1.1.302,,,948
Italy,2021-01-25,B.1.1.277,2,0.21,948
Italy,2021-01-25,B.1.1.519,0,0.0,948
Italy,2021-01-25,B.1.367,16,1.69,948
Italy,2021-01-25,B.1.177,453,47.78,948
Italy,2021-01-25,Beta,0,0.0,948
Italy,2021-01-25,Alpha,245,25.84,948
Italy,2021-01-25,Gamma,12,1.27,948
Italy,2021-01-25,Delta,0,0.0,948
Italy,2021-01-25,Kappa,0,0.0,948
Italy,2021-01-25,Epsilon,1,0.11,948
Italy,2021-01-25,Eta,0,0.0,948
Italy,2021-01-25,Iota,0,0.0,948
Italy,2021-01-25,Lambda,0,0.0,948
Italy,2021-01-25,B.1.621,0,0.0,948
Italy,2021-01-25,S:677P.Pelican,,,948
Italy,2021-01-25,S:677H.Robin1,,,948
Italy,2021-01-25,others,38,4.01,948
Italy,2021-01-25,non_who,690,72.78,948
Italy,2021-02-08,B.1.160,14,1.67,838
Italy,2021-02-08,B.1.620,0,0.0,838
Italy,2021-02-08,B.1.258,69,8.23,838
Italy,2021-02-08,B.1.221,1,0.12,838
Italy,2021-02-08,B.1.1.302,,,838
Italy,2021-02-08,B.1.1.277,0,0.0,838
Italy,2021-02-08,B.1.1.519,0,0.0,838
Italy,2021-02-08,B.1.367,0,0.0,838
Italy,2021-02-08,B.1.177,192,22.91,838
Italy,2021-02-08,Beta,3,0.36,838
Italy,2021-02-08,Alpha,492,58.71,838
Italy,2021-02-08,Gamma,46,5.49,838
Italy,2021-02-08,Delta,2,0.24,838
Italy,2021-02-08,Kappa,0,0.0,838
Italy,2021-02-08,Epsilon,0,0.0,838
Italy,2021-02-08,Eta,4,0.48,838
Italy,2021-02-08,Iota,0,0.0,838
Italy,2021-02-08,Lambda,0,0.0,838
Italy,2021-02-08,B.1.621,0,0.0,838
Italy,2021-02-08,S:677P.Pelican,,,838
Italy,2021-02-08,S:677H.Robin1,,,838
Italy,2021-02-08,others,15,1.79,838
Italy,2021-02-08,non_who,291,34.72,838
Italy,2021-02-22,B.1.160,125,4.17,3001
Italy,2021-02-22,B.1.620,0,0.0,3001
Italy,2021-02-22,B.1.258,255,8.5,3001
Italy,2021-02-22,B.1.221,14,0.47,3001
Italy,2021-02-22,B.1.1.302,,,3001
Italy,2021-02-22,B.1.1.277,0,0.0,3001
Italy,2021-02-22,B.1.1.519,1,0.03,3001
Italy,2021-02-22,B.1.367,2,0.07,3001
Italy,2021-02-22,B.1.177,821,27.36,3001
Italy,2021-02-22,Beta,12,0.4,3001
Italy,2021-02-22,Alpha,1336,44.52,3001
Italy,2021-02-22,Gamma,223,7.43,3001
Italy,2021-02-22,Delta,0,0.0,3001
Italy,2021-02-22,Kappa,0,0.0,3001
Italy,2021-02-22,Epsilon,1,0.03,3001
Italy,2021-02-22,Eta,12,0.4,3001
Italy,2021-02-22,Iota,0,0.0,3001
Italy,2021-02-22,Lambda,0,0.0,3001
Italy,2021-02-22,B.1.621,0,0.0,3001
Italy,2021-02-22,S:677P.Pelican,,,3001
Italy,2021-02-22,S:677H.Robin1,,,3001
Italy,2021-02-22,others,199,6.62,3001
Italy,2021-02-22,non_who,1417,47.22,3001
Italy,2021-03-08,B.1.160,94,2.39,3939
Italy,2021-03-08,B.1.620,0,0.0,3939
Italy,2021-03-08,B.1.258,203,5.15,3939
Italy,2021-03-08,B.1.221,3,0.08,3939
Italy,2021-03-08,B.1.1.302,,,3939
Italy,2021-03-08,B.1.1.277,0,0.0,3939
Italy,2021-03-08,B.1.1.519,0,0.0,3939
Italy,2021-03-08,B.1.367,0,0.0,3939
Italy,2021-03-08,B.1.177,570,14.47,3939
Italy,2021-03-08,Beta,4,0.1,3939
Italy,2021-03-08,Alpha,2700,68.55,3939
Italy,2021-03-08,Gamma,142,3.6,3939
Italy,2021-03-08,Delta,5,0.13,3939
Italy,2021-03-08,Kappa,0,0.0,3939
Italy,2021-03-08,Epsilon,0,0.0,3939
Italy,2021-03-08,Eta,35,0.89,3939
Italy,2021-03-08,Iota,0,0.0,3939
Italy,2021-03-08,Lambda,0,0.0,3939
Italy,2021-03-08,B.1.621,0,0.0,3939
Italy,2021-03-08,S:677P.Pelican,,,3939
Italy,2021-03-08,S:677H.Robin1,,,3939
Italy,2021-03-08,others,183,4.64,3939
Italy,2021-03-08,non_who,1053,26.73,3939
Italy,2021-03-22,B.1.160,61,1.17,5195
Italy,2021-03-22,B.1.620,0,0.0,5195
Italy,2021-03-22,B.1.258,85,1.64,5195
Italy,2021-03-22,B.1.221,0,0.0,5195
Italy,2021-03-22,B.1.1.302,,,5195
Italy,2021-03-22,B.1.1.277,0,0.0,5195
Italy,2021-03-22,B.1.1.519,0,0.0,5195
Italy,2021-03-22,B.1.367,0,0.0,5195
Italy,2021-03-22,B.1.177,350,6.74,5195
Italy,2021-03-22,Beta,15,0.29,5195
Italy,2021-03-22,Alpha,4140,79.69,5195
Italy,2021-03-22,Gamma,177,3.41,5195
Italy,2021-03-22,Delta,0,0.0,5195
Italy,2021-03-22,Kappa,0,0.0,5195
Italy,2021-03-22,Epsilon,0,0.0,5195
Italy,2021-03-22,Eta,85,1.64,5195
Italy,2021-03-22,Iota,0,0.0,5195
Italy,2021-03-22,Lambda,0,0.0,5195
Italy,2021-03-22,B.1.621,0,0.0,5195
Italy,2021-03-22,S:677P.Pelican,,,5195
Italy,2021-03-22,S:677H.Robin1,,,5195
Italy,2021-03-22,others,282,5.42,5195
Italy,2021-03-22,non_who,778,14.97,5195
Italy,2021-04-05,B.1.160,8,0.25,3258
Italy,2021-04-05,B.1.620,0,0.0,3258
Italy,2021-04-05,B.1.258,19,0.58,3258
Italy,2021-04-05,B.1.221,1,0.03,3258
Italy,2021-04-05,B.1.1.302,,,3258
Italy,2021-04-05,B.1.1.277,0,0.0,3258
Italy,2021-04-05,B.1.1.519,0,0.0,3258
Italy,2021-04-05,B.1.367,0,0.0,3258
Italy,2021-04-05,B.1.177,87,2.67,3258
Italy,2021-04-05,Beta,6,0.18,3258
Italy,2021-04-05,Alpha,2884,88.52,3258
Italy,2021-04-05,Gamma,121,3.71,3258
Italy,2021-04-05,Delta,2,0.06,3258
Italy,2021-04-05,Kappa,1,0.03,3258
Italy,2021-04-05,Epsilon,0,0.0,3258
Italy,2021-04-05,Eta,44,1.35,3258
Italy,2021-04-05,Iota,0,0.0,3258
Italy,2021-04-05,Lambda,0,0.0,3258
Italy,2021-04-05,B.1.621,1,0.03,3258
Italy,2021-04-05,S:677P.Pelican,,,3258
Italy,2021-04-05,S:677H.Robin1,,,3258
Italy,2021-04-05,others,84,2.59,3258
Italy,2021-04-05,non_who,200,6.15,3258
Italy,2021-04-19,B.1.160,0,0.0,3565
Italy,2021-04-19,B.1.620,1,0.03,3565
Italy,2021-04-19,B.1.258,7,0.2,3565
Italy,2021-04-19,B.1.221,0,0.0,3565
Italy,2021-04-19,B.1.1.302,,,3565
Italy,2021-04-19,B.1.1.277,0,0.0,3565
Italy,2021-04-19,B.1.1.519,0,0.0,3565
Italy,2021-04-19,B.1.367,0,0.0,3565
Italy,2021-04-19,B.1.177,33,0.93,3565
Italy,2021-04-19,Beta,12,0.34,3565
Italy,2021-04-19,Alpha,3228,90.55,3565
Italy,2021-04-19,Gamma,172,4.82,3565
Italy,2021-04-19,Delta,6,0.17,3565
Italy,2021-04-19,Kappa,1,0.03,3565
Italy,2021-04-19,Epsilon,0,0.0,3565
Italy,2021-04-19,Eta,45,1.26,3565
Italy,2021-04-19,Iota,1,0.03,3565
Italy,2021-04-19,Lambda,0,0.0,3565
Italy,2021-04-19,B.1.621,1,0.03,3565
Italy,2021-04-19,S:677P.Pelican,,,3565
Italy,2021-04-19,S:677H.Robin1,,,3565
Italy,2021-04-19,others,58,1.61,3565
Italy,2021-04-19,non_who,100,2.8,3565
Italy,2021-05-03,B.1.160,7,0.18,3889
Italy,2021-05-03,B.1.620,0,0.0,3889
Italy,2021-05-03,B.1.258,3,0.08,3889
Italy,2021-05-03,B.1.221,0,0.0,3889
Italy,2021-05-03,B.1.1.302,,,3889
Italy,2021-05-03,B.1.1.277,0,0.0,3889
Italy,2021-05-03,B.1.1.519,0,0.0,3889
Italy,2021-05-03,B.1.367,0,0.0,3889
Italy,2021-05-03,B.1.177,15,0.39,3889
Italy,2021-05-03,Beta,9,0.23,3889
Italy,2021-05-03,Alpha,3411,87.71,3889
Italy,2021-05-03,Gamma,214,5.5,3889
Italy,2021-05-03,Delta,59,1.52,3889
Italy,2021-05-03,Kappa,4,0.1,3889
Italy,2021-05-03,Epsilon,0,0.0,3889
Italy,2021-05-03,Eta,79,2.03,3889
Italy,2021-05-03,Iota,3,0.08,3889
Italy,2021-05-03,Lambda,0,0.0,3889
Italy,2021-05-03,B.1.621,11,0.28,3889
Italy,2021-05-03,S:677P.Pelican,,,3889
Italy,2021-05-03,S:677H.Robin1,,,3889
Italy,2021-05-03,others,74,1.9,3889
Italy,2021-05-03,non_who,110,2.83,3889
Italy,2021-05-17,B.1.160,2,0.09,2225
Italy,2021-05-17,B.1.620,2,0.09,2225
Italy,2021-05-17,B.1.258,2,0.09,2225
Italy,2021-05-17,B.1.221,0,0.0,2225
Italy,2021-05-17,B.1.1.302,,,2225
Italy,2021-05-17,B.1.1.277,0,0.0,2225
Italy,2021-05-17,B.1.1.519,0,0.0,2225
Italy,2021-05-17,B.1.367,0,0.0,2225
Italy,2021-05-17,B.1.177,14,0.63,2225
Italy,2021-05-17,Beta,11,0.49,2225
Italy,2021-05-17,Alpha,1822,81.89,2225
Italy,2021-05-17,Gamma,213,9.57,2225
Italy,2021-05-17,Delta,104,4.67,2225
Italy,2021-05-17,Kappa,2,0.09,2225
Italy,2021-05-17,Epsilon,0,0.0,2225
Italy,2021-05-17,Eta,14,0.63,2225
Italy,2021-05-17,Iota,2,0.09,2225
Italy,2021-05-17,Lambda,0,0.0,2225
Italy,2021-05-17,B.1.621,4,0.18,2225
Italy,2021-05-17,S:677P.Pelican,,,2225
Italy,2021-05-17,S:677H.Robin1,,,2225
Italy,2021-05-17,others,33,1.49,2225
Italy,2021-05-17,non_who,57,2.57,2225
Italy,2021-05-31,B.1.160,1,0.04,2539
Italy,2021-05-31,B.1.620,3,0.12,2539
Italy,2021-05-31,B.1.258,3,0.12,2539
Italy,2021-05-31,B.1.221,0,0.0,2539
Italy,2021-05-31,B.1.1.302,,,2539
Italy,2021-05-31,B.1.1.277,0,0.0,2539
Italy,2021-05-31,B.1.1.519,3,0.12,2539
Italy,2021-05-31,B.1.367,0,0.0,2539
Italy,2021-05-31,B.1.177,8,0.32,2539
Italy,2021-05-31,Beta,15,0.59,2539
Italy,2021-05-31,Alpha,1957,77.08,2539
Italy,2021-05-31,Gamma,298,11.74,2539
Italy,2021-05-31,Delta,128,5.04,2539
Italy,2021-05-31,Kappa,5,0.2,2539
Italy,2021-05-31,Epsilon,0,0.0,2539
Italy,2021-05-31,Eta,32,1.26,2539
Italy,2021-05-31,Iota,0,0.0,2539
Italy,2021-05-31,Lambda,2,0.08,2539
Italy,2021-05-31,B.1.621,7,0.28,2539
Italy,2021-05-31,S:677P.Pelican,,,2539
Italy,2021-05-31,S:677H.Robin1,,,2539
Italy,2021-05-31,others,77,3.01,2539
Italy,2021-05-31,non_who,102,4.01,2539
Italy,2021-06-14,B.1.160,0,0.0,1457
Italy,2021-06-14,B.1.620,0,0.0,1457
Italy,2021-06-14,B.1.258,1,0.07,1457
Italy,2021-06-14,B.1.221,0,0.0,1457
Italy,2021-06-14,B.1.1.302,,,1457
Italy,2021-06-14,B.1.1.277,0,0.0,1457
Italy,2021-06-14,B.1.1.519,1,0.07,1457
Italy,2021-06-14,B.1.367,0,0.0,1457
Italy,2021-06-14,B.1.177,11,0.75,1457
Italy,2021-06-14,Beta,2,0.14,1457
Italy,2021-06-14,Alpha,906,62.18,1457
Italy,2021-06-14,Gamma,196,13.45,1457
Italy,2021-06-14,Delta,244,16.75,1457
Italy,2021-06-14,Kappa,6,0.41,1457
Italy,2021-06-14,Epsilon,0,0.0,1457
Italy,2021-06-14,Eta,23,1.58,1457
Italy,2021-06-14,Iota,0,0.0,1457
Italy,2021-06-14,Lambda,5,0.34,1457
Italy,2021-06-14,B.1.621,5,0.34,1457
Italy,2021-06-14,S:677P.Pelican,,,1457
Italy,2021-06-14,S:677H.Robin1,,,1457
Italy,2021-06-14,others,57,3.92,1457
Italy,2021-06-14,non_who,75,5.15,1457
Italy,2021-06-28,B.1.160,0,0.0,1834
Italy,2021-06-28,B.1.620,0,0.0,1834
Italy,2021-06-28,B.1.258,0,0.0,1834
Italy,2021-06-28,B.1.221,0,0.0,1834
Italy,2021-06-28,B.1.1.302,,,1834
Italy,2021-06-28,B.1.1.277,0,0.0,1834
Italy,2021-06-28,B.1.1.519,0,0.0,1834
Italy,2021-06-28,B.1.367,0,0.0,1834
Italy,2021-06-28,B.1.177,2,0.11,1834
Italy,2021-06-28,Beta,2,0.11,1834
Italy,2021-06-28,Alpha,921,50.22,1834
Italy,2021-06-28,Gamma,237,12.92,1834
Italy,2021-06-28,Delta,571,31.13,1834
Italy,2021-06-28,Kappa,0,0.0,1834
Italy,2021-06-28,Epsilon,0,0.0,1834
Italy,2021-06-28,Eta,8,0.44,1834
Italy,2021-06-28,Iota,3,0.16,1834
Italy,2021-06-28,Lambda,1,0.05,1834
Italy,2021-06-28,B.1.621,27,1.47,1834
Italy,2021-06-28,S:677P.Pelican,,,1834
Italy,2021-06-28,S:677H.Robin1,,,1834
Italy,2021-06-28,others,62,3.39,1834
Italy,2021-06-28,non_who,91,4.97,1834
Italy,2021-07-12,B.1.160,0,0.0,2766
Italy,2021-07-12,B.1.620,3,0.11,2766
Italy,2021-07-12,B.1.258,1,0.04,2766
Italy,2021-07-12,B.1.221,0,0.0,2766
Italy,2021-07-12,B.1.1.302,,,2766
Italy,2021-07-12,B.1.1.277,0,0.0,2766
Italy,2021-07-12,B.1.1.519,0,0.0,2766
Italy,2021-07-12,B.1.367,0,0.0,2766
Italy,2021-07-12,B.1.177,0,0.0,2766
Italy,2021-07-12,Beta,1,0.04,2766
Italy,2021-07-12,Alpha,581,21.01,2766
Italy,2021-07-12,Gamma,170,6.15,2766
Italy,2021-07-12,Delta,1949,70.46,2766
Italy,2021-07-12,Kappa,0,0.0,2766
Italy,2021-07-12,Epsilon,0,0.0,2766
Italy,2021-07-12,Eta,6,0.22,2766
Italy,2021-07-12,Iota,0,0.0,2766
Italy,2021-07-12,Lambda,0,0.0,2766
Italy,2021-07-12,B.1.621,10,0.36,2766
Italy,2021-07-12,S:677P.Pelican,,,2766
Italy,2021-07-12,S:677H.Robin1,,,2766
Italy,2021-07-12,others,45,1.61,2766
Italy,2021-07-12,non_who,59,2.12,2766
Italy,2021-07-26,B.1.160,0,0.0,2915
Italy,2021-07-26,B.1.620,0,0.0,2915
Italy,2021-07-26,B.1.258,0,0.0,2915
Italy,2021-07-26,B.1.221,0,0.0,2915
Italy,2021-07-26,B.1.1.302,,,2915
Italy,2021-07-26,B.1.1.277,0,0.0,2915
Italy,2021-07-26,B.1.1.519,0,0.0,2915
Italy,2021-07-26,B.1.367,0,0.0,2915
Italy,2021-07-26,B.1.177,1,0.03,2915
Italy,2021-07-26,Beta,1,0.03,2915
Italy,2021-07-26,Alpha,184,6.31,2915
Italy,2021-07-26,Gamma,61,2.09,2915
Italy,2021-07-26,Delta,2636,90.43,2915
Italy,2021-07-26,Kappa,0,0.0,2915
Italy,2021-07-26,Epsilon,0,0.0,2915
Italy,2021-07-26,Eta,2,0.07,2915
Italy,2021-07-26,Iota,0,0.0,2915
Italy,2021-07-26,Lambda,0,0.0,2915
Italy,2021-07-26,B.1.621,3,0.1,2915
